Id,Monthly rent payment, number of all rooms in the house,persons younger than 12 years of age,years of schooling,=1 if predominant material on the outside wall is block or brick,"=1 if predominant material on the floor is mosaic, ceramic, terrazo",=1 if the house has ceiling,=1 if floor are good,Number of children 0 to 19 in household,years of education of male head of household,average years of education for adults (18+),# persons per room,=1 if the household has notebook or desktop computer,# of mobile phones,escolari squared,edjefe squared,hogar_nin squared,overcrowding squared,dependency squared,meaned squared,Target
ID_3fa58a263,0,4,0,5,0,1,1,1,1,13,10.33,"13.333.334,00",0,4,25,169,1,"17.777.778.999.999.900,00",0.11111111999999999,"10.677.777,00",4
ID_ddeea94f0,0,5,0,1,0,1,1,1,0,0,8.67,1,0,3,1,0,0,1,0.25,"75.111.115,00",4
ID_012c91cfa,0,5,0,8,0,1,1,1,0,0,8.67,1,0,3,64,0,0,1,0.25,"75.111.115,00",4
ID_7fabd95b9,0,5,0,17,0,1,1,1,0,0,8.67,1,0,3,289,0,0,1,0.25,"75.111.115,00",4
ID_2ee1dc79f,0,6,0,6,1,1,1,1,0,6,6,0.33333333999999998,0,1,36,36,0,0.11111111999999999,0,36,4
ID_6ba32042f,0,4,2,1,0,0,0,0,2,9,7,3,0,3,1,81,4,9,0.25,49,4
ID_129801ee9,0,4,2,0,0,0,0,0,2,9,7,3,0,3,0,81,4,9,0.25,49,4
ID_955464781,0,4,2,11,0,0,0,0,2,9,7,3,0,3,121,81,4,9,0.25,49,4
ID_5f515ccba,0,4,2,2,0,0,0,0,2,9,7,3,0,3,4,81,4,9,0.25,49,4
ID_e281c9b27,0,4,2,9,0,0,0,0,2,9,7,3,0,3,81,81,4,9,0.25,49,4
ID_5cee8b237,0,4,2,6,0,0,0,0,2,9,7,3,0,3,36,81,4,9,0.25,49,4
ID_ab659f0df,0,6,1,0,0,1,1,1,1,2,4.75,"45.658,00",0,3,0,4,1,"15.625,00","45.689,00","225.625,00",2
ID_906e96e61,0,6,1,0,0,1,1,1,1,2,4.75,"45.658,00",0,3,0,4,1,"15.625,00","45.689,00","225.625,00",2
ID_7b78ddc0e,0,6,1,11,0,1,1,1,1,2,4.75,"45.658,00",0,3,121,4,1,"15.625,00","45.689,00","225.625,00",2
ID_a2a46e5f6,0,6,1,6,0,1,1,1,1,2,4.75,"45.658,00",0,3,36,4,1,"15.625,00","45.689,00","225.625,00",2
ID_2f6cd8a54,0,6,1,2,0,1,1,1,1,2,4.75,"45.658,00",0,3,4,4,1,"15.625,00","45.689,00","225.625,00",2
ID_e2d9dcd69,0,6,0,6,0,1,1,1,0,0,4.33,0.75,0,3,36,1,0,0.5625,0,"18.777.779,00",3
ID_0aa1dd80f,0,6,0,6,0,1,1,1,0,0,4.33,0.75,0,3,36,1,0,0.5625,0,"18.777.779,00",3
ID_50345cb9d,0,6,0,1,0,1,1,1,0,0,4.33,0.75,0,3,1,1,0,0.5625,0,"18.777.779,00",3
ID_5ac199a4d,0,9,1,10,1,1,1,1,2,9,15,"27.395,00",1,4,100,81,4,"30.625,00",0.16000001,225,4
ID_d9f1cf422,0,9,1,14,1,1,1,1,2,9,15,"27.395,00",1,4,196,81,4,"30.625,00",0.16000001,225,4
ID_a3895e444,0,9,1,0,1,1,1,1,2,9,15,"27.395,00",1,4,0,81,4,"30.625,00",0.16000001,225,4
ID_95ff00047,0,9,1,17,1,1,1,1,2,9,15,"27.395,00",1,4,289,81,4,"30.625,00",0.16000001,225,4
ID_7e33f2eca,0,9,1,14,1,1,1,1,2,9,15,"27.395,00",1,4,196,81,4,"30.625,00",0.16000001,225,4
ID_75c5232bb,0,9,1,11,1,1,1,1,2,9,15,"27.395,00",1,4,121,81,4,"30.625,00",0.16000001,225,4
ID_7a8ee404c,0,9,1,9,1,1,1,1,2,9,15,"27.395,00",1,4,81,81,4,"30.625,00",0.16000001,225,4
ID_94e27ee7b,0,7,1,6,0,0,0,1,2,11,8.5,"45.047,00",0,6,36,121,4,"45.689,00",0.25,72.25,2
ID_c746dc06d,0,7,1,11,0,0,0,1,2,11,8.5,"45.047,00",0,6,121,121,4,"45.689,00",0.25,72.25,2
ID_5f93e4574,0,7,1,10,0,0,0,1,2,11,8.5,"45.047,00",0,6,100,121,4,"45.689,00",0.25,72.25,2
ID_4aaa223bb,0,7,1,1,0,0,0,1,2,11,8.5,"45.047,00",0,6,1,121,4,"45.689,00",0.25,72.25,2
ID_521659cbd,0,7,1,6,0,0,0,1,2,11,8.5,"45.047,00",0,6,36,121,4,"45.689,00",0.25,72.25,2
ID_0205fd130,0,7,1,0,0,0,0,1,2,11,8.5,"45.047,00",0,6,0,121,4,"45.689,00",0.25,72.25,2
ID_4d37f882e,0,4,0,6,0,1,0,1,0,0,3.5,1,0,1,36,0,0,1,1,"45.992,00",4
ID_9b2d1ff0f,0,4,0,1,0,1,0,1,0,0,3.5,1,0,1,1,0,0,1,1,"45.992,00",4
ID_6fae33590,27000,4,1,0,0,1,0,0,1,7,9,"45.047,00",0,2,0,49,1,"45.689,00",0.25,81,2
ID_62524d9d5,27000,4,1,7,0,1,0,0,1,7,9,"45.047,00",0,2,49,49,1,"45.689,00",0.25,81,2
ID_320458afa,27000,4,1,11,0,1,0,0,1,7,9,"45.047,00",0,2,121,49,1,"45.689,00",0.25,81,2
ID_c12e7569b,0,4,0,5,1,1,0,0,0,5,5.5,1,0,2,25,25,0,1,0,30.25,3
ID_d6312aafc,0,4,0,6,1,1,0,0,0,5,5.5,1,0,2,36,25,0,1,0,30.25,3
ID_fba63c621,0,5,0,6,1,1,1,0,1,6,5,2,0,0,36,36,1,4,1,25,3
ID_c7b3e0c80,0,5,0,11,1,1,1,0,1,6,5,2,0,0,121,36,1,4,1,25,3
ID_482194f07,0,5,0,0,1,1,1,0,1,6,5,2,0,0,0,36,1,4,1,25,3
ID_6bba081b7,0,5,0,2,1,1,1,0,1,6,5,2,0,0,4,36,1,4,1,25,3
ID_5f21d164d,0,5,0,6,1,1,1,0,1,6,5,2,0,0,36,36,1,4,1,25,3
ID_82a6dfc52,0,5,0,6,1,1,1,0,1,6,5,2,0,0,36,36,1,4,1,25,3
ID_a2dc1abb9,0,4,0,7,1,1,1,1,0,7,7,0.5,0,1,49,49,0,0.25,0,49,4
ID_3de1be7f7,0,4,0,7,1,1,1,0,1,6,6,1,0,2,49,36,1,1,1,36,2
ID_fbecd5ddc,0,4,0,6,1,1,1,0,1,6,6,1,0,2,36,36,1,1,1,36,2
ID_717302050,0,8,0,6,0,1,0,1,2,6,6,0.80000000999999998,0,4,36,36,4,0.64000005000000004,1,36,3
ID_bb60f44f2,0,4,0,6,0,1,1,1,0,0,3,1,0,1,36,0,0,1,1,9,4
ID_445bda4c3,0,4,0,0,0,1,1,1,0,0,3,1,0,1,0,0,0,1,1,9,4
ID_b90438730,420000,5,0,17,1,1,1,1,0,17,16,1,0,2,289,289,0,1,0,256,4
ID_60067e6fe,420000,5,0,15,1,1,1,1,0,17,16,1,0,2,225,289,0,1,0,256,4
ID_d42e78501,0,4,0,11,1,0,1,1,0,11,11.25,"13.333.334,00",0,2,121,121,0,"17.777.778.999.999.900,00",0,"1.265.625,00",4
ID_04f3008dc,0,4,0,14,1,0,1,1,0,11,11.25,"13.333.334,00",0,2,196,121,0,"17.777.778.999.999.900,00",0,"1.265.625,00",4
ID_3bf64f537,0,4,0,11,1,0,1,1,0,11,11.25,"13.333.334,00",0,2,121,121,0,"17.777.778.999.999.900,00",0,"1.265.625,00",4
ID_7e03643c5,0,4,0,9,1,0,1,1,0,11,11.25,"13.333.334,00",0,2,81,121,0,"17.777.778.999.999.900,00",0,"1.265.625,00",4
ID_86d98ad3f,0,6,1,9,0,1,0,1,2,6,9.5,"45.047,00",0,6,81,36,4,"45.689,00",0.25,90.25,4
ID_3d41ae332,0,6,1,6,0,1,0,1,2,6,9.5,"45.047,00",0,6,36,36,4,"45.689,00",0.25,90.25,4
ID_ea3657473,0,6,1,11,0,1,0,1,2,6,9.5,"45.047,00",0,6,121,36,4,"45.689,00",0.25,90.25,4
ID_d5f03bea2,0,6,1,5,0,1,0,1,2,6,9.5,"45.047,00",0,6,25,36,4,"45.689,00",0.25,90.25,4
ID_e299d88a0,0,6,1,6,0,1,0,1,2,6,9.5,"45.047,00",0,6,36,36,4,"45.689,00",0.25,90.25,4
ID_76da0aee3,0,6,1,6,0,1,0,1,2,6,9.5,"45.047,00",0,6,36,36,4,"45.689,00",0.25,90.25,4
ID_362852b8d,0,4,0,6,0,0,0,1,0,0,6,0.5,0,1,36,0,0,0.25,64,36,3
ID_5a8a811e4,0,4,2,5,1,1,1,1,2,9,12,2,0,2,25,81,4,4,1,144,4
ID_c7a96bcc7,0,4,2,0,1,1,1,1,2,9,12,2,0,2,0,81,4,4,1,144,4
ID_0222f0814,0,4,2,9,1,1,1,1,2,9,12,2,0,2,81,81,4,4,1,144,4
ID_e11dcda2e,0,4,2,15,1,1,1,1,2,9,12,2,0,2,225,81,4,4,1,144,4
ID_134ed50ff,0,4,0,6,0,1,0,1,0,6,6,0.5,0,1,36,36,0,0.25,0,36,4
ID_58c2483b9,0,4,0,6,0,1,1,1,2,6,12,2,0,4,36,36,4,4,1,144,4
ID_51df52a6a,0,4,0,6,0,1,1,1,2,6,12,2,0,4,36,36,4,4,1,144,4
ID_3c18d1905,0,4,0,12,0,1,1,1,2,6,12,2,0,4,144,36,4,4,1,144,4
ID_a632eabed,0,4,0,6,0,1,1,1,2,6,12,2,0,4,36,36,4,4,1,144,4
ID_5d8c143db,0,4,0,9,1,1,1,1,1,6,6,"45.047,00",0,3,81,36,1,"45.689,00",0.25,36,4
ID_63f1cecb5,0,4,0,6,1,1,1,1,1,6,6,"45.047,00",0,3,36,36,1,"45.689,00",0.25,36,4
ID_e7eba7cbf,0,4,0,6,1,1,1,1,1,6,6,"45.047,00",0,3,36,36,1,"45.689,00",0.25,36,4
ID_c0b33fd03,0,5,1,12,1,0,1,0,1,0,8.5,"16.666.666,00",0,2,144,0,1,"27.777.777,00",0.44444447999999998,72.25,4
ID_1598b926f,0,5,1,3,1,0,1,0,1,0,8.5,"16.666.666,00",0,2,9,0,1,"27.777.777,00",0.44444447999999998,72.25,4
ID_359a2b60a,0,5,1,6,1,0,1,0,1,0,8.5,"16.666.666,00",0,2,36,0,1,"27.777.777,00",0.44444447999999998,72.25,4
ID_3ed6685ed,0,5,1,13,1,0,1,0,1,0,8.5,"16.666.666,00",0,2,169,0,1,"27.777.777,00",0.44444447999999998,72.25,4
ID_62106cf52,0,5,1,0,1,0,1,0,1,0,8.5,"16.666.666,00",0,2,0,0,1,"27.777.777,00",0.44444447999999998,72.25,4
ID_53cc61ce9,0,8,0,13,0,1,1,1,0,0,14.33,0.80000000999999998,1,4,169,0,0,0.64000005000000004,0.25,"20.544.444,00",4
ID_bae374f2c,0,8,0,15,0,1,1,1,0,0,14.33,0.80000000999999998,1,4,225,0,0,0.64000005000000004,0.25,"20.544.444,00",4
ID_712011a3b,0,8,0,15,0,1,1,1,0,0,14.33,0.80000000999999998,1,4,225,0,0,0.64000005000000004,0.25,"20.544.444,00",4
ID_a0715aba0,0,6,2,8,1,1,1,1,2,0,11.5,"13.333.334,00",0,2,64,0,4,"17.777.778.999.999.900,00",1,132.25,4
ID_34fe685e4,0,6,2,0,1,1,1,1,2,0,11.5,"13.333.334,00",0,2,0,0,4,"17.777.778.999.999.900,00",1,132.25,4
ID_2013e8210,0,6,2,0,1,1,1,1,2,0,11.5,"13.333.334,00",0,2,0,0,4,"17.777.778.999.999.900,00",1,132.25,4
ID_312128abb,0,6,2,15,1,1,1,1,2,0,11.5,"13.333.334,00",0,2,225,0,4,"17.777.778.999.999.900,00",1,132.25,4
ID_ff6f13458,0,4,1,9,1,1,0,1,2,9,7.5,2,0,3,81,81,4,4,1,56.25,3
ID_1e62e39e0,0,5,0,12,0,1,1,1,0,5,7.67,1,0,3,144,25,0,1,0,"58.777.775,00",4
ID_02a17a30c,0,5,0,6,0,1,1,1,0,5,7.67,1,0,3,36,25,0,1,0,"58.777.775,00",4
ID_77fb6e0af,0,5,0,5,0,1,1,1,0,5,7.67,1,0,3,25,25,0,1,0,"58.777.775,00",4
ID_5d1ba9d69,0,4,0,11,0,0,0,0,1,0,3.5,"45.047,00",0,3,121,1,1,"45.689,00",0.25,"45.992,00",4
ID_814e836f9,0,4,0,1,0,0,0,0,1,0,3.5,"45.047,00",0,3,1,1,1,"45.689,00",0.25,"45.992,00",4
ID_0f3da8c95,0,4,0,6,0,0,0,0,1,0,3.5,"45.047,00",0,3,36,1,1,"45.689,00",0.25,"45.992,00",4
ID_4ccd116e0,80000,5,2,6,0,1,1,1,3,9,7.5,"16.666.666,00",0,3,36,81,9,"27.777.777,00","45.689,00",56.25,4
ID_c325a873d,80000,5,2,9,0,1,1,1,3,9,7.5,"16.666.666,00",0,3,81,81,9,"27.777.777,00","45.689,00",56.25,4
ID_e0d046fd2,80000,5,2,0,0,1,1,1,3,9,7.5,"16.666.666,00",0,3,0,81,9,"27.777.777,00","45.689,00",56.25,4
ID_e52585a85,80000,5,2,5,0,1,1,1,3,9,7.5,"16.666.666,00",0,3,25,81,9,"27.777.777,00","45.689,00",56.25,4
ID_b16393cc3,80000,5,2,6,0,1,1,1,3,9,7.5,"16.666.666,00",0,3,36,81,9,"27.777.777,00","45.689,00",56.25,4
ID_85d743e02,92000,4,0,9,0,0,1,0,1,0,1.5,1,0,2,81,0,1,1,0.25,"45.689,00",4
ID_4552dbc4f,92000,4,0,0,0,0,1,0,1,0,1.5,1,0,2,0,0,1,1,0.25,"45.689,00",4
ID_a300746c7,92000,4,0,3,0,0,1,0,1,0,1.5,1,0,2,9,0,1,1,0.25,"45.689,00",4
ID_fcfdbb11a,0,9,1,13,1,1,1,1,2,6,12.33,"45.658,00",0,5,169,36,4,"15.625,00",0.44444447999999998,"1.521.111,00",4
ID_466de8334,0,9,1,8,1,1,1,1,2,6,12.33,"45.658,00",0,5,64,36,4,"15.625,00",0.44444447999999998,"1.521.111,00",4
ID_145aa4b0f,0,9,1,3,1,1,1,1,2,6,12.33,"45.658,00",0,5,9,36,4,"15.625,00",0.44444447999999998,"1.521.111,00",4
ID_4211bdffd,0,9,1,6,1,1,1,1,2,6,12.33,"45.658,00",0,5,36,36,4,"15.625,00",0.44444447999999998,"1.521.111,00",4
ID_9f17e891f,0,9,1,10,1,1,1,1,2,6,12.33,"45.658,00",0,5,100,36,4,"15.625,00",0.44444447999999998,"1.521.111,00",4
ID_c0bf9b76b,0,4,0,6,1,1,0,0,0,6,6,"45.047,00",0,1,36,36,0,"45.689,00",0,36,3
ID_fd16e8ca7,0,4,0,6,1,1,0,0,0,6,6,"45.047,00",0,1,36,36,0,"45.689,00",0,36,3
ID_769f56e64,0,4,0,6,1,1,0,0,0,6,6,"45.047,00",0,1,36,36,0,"45.689,00",0,36,3
ID_68f4ee33b,0,5,0,6,1,1,1,0,3,6,6,"45.048,00",0,3,36,36,9,"45.809,00","45.689,00",36,4
ID_3beba8762,0,5,0,6,1,1,1,0,3,6,6,"45.048,00",0,3,36,36,9,"45.809,00","45.689,00",36,4
ID_45c063d0a,0,5,0,10,1,1,1,0,3,6,6,"45.048,00",0,3,100,36,9,"45.809,00","45.689,00",36,4
ID_40bb7aff5,0,5,0,7,1,1,1,0,3,6,6,"45.048,00",0,3,49,36,9,"45.809,00","45.689,00",36,4
ID_389370c9e,0,5,0,6,1,1,1,0,3,6,6,"45.048,00",0,3,36,36,9,"45.809,00","45.689,00",36,4
ID_85b5e5721,0,4,1,10,1,1,0,1,2,0,22,"45.047,00",0,2,100,0,4,"45.689,00",4,484,2
ID_96e47a90f,0,4,1,0,1,1,0,1,2,0,22,"45.047,00",0,2,0,0,4,"45.689,00",4,484,2
ID_f9c2be2f6,0,4,1,12,1,1,0,1,2,0,22,"45.047,00",0,2,144,0,4,"45.689,00",4,484,1
ID_de5224580,0,5,0,16,1,1,1,1,0,0,16,0.5,0,1,256,0,0,0.25,0,256,4
ID_1f69c7474,0,4,0,6,1,1,0,0,0,6,6,2,0,0,36,36,0,4,64,36,3
ID_5f82626b9,0,4,0,6,1,1,0,0,0,6,6,2,0,0,36,36,0,4,64,36,3
ID_107042e92,180000,4,1,14,1,1,1,1,1,15,14.5,"45.047,00",0,2,196,225,1,"45.689,00",0.25,210.25,4
ID_556b25d2e,180000,4,1,0,1,1,1,1,1,15,14.5,"45.047,00",0,2,0,225,1,"45.689,00",0.25,210.25,4
ID_d359daf33,180000,4,1,15,1,1,1,1,1,15,14.5,"45.047,00",0,2,225,225,1,"45.689,00",0.25,210.25,4
ID_7abf72f1a,25000,5,0,9,1,1,0,1,1,6,7.5,"45.047,00",0,3,81,36,1,"45.689,00",0.25,56.25,3
ID_7699c7520,25000,5,0,6,1,1,0,1,1,6,7.5,"45.047,00",0,3,36,36,1,"45.689,00",0.25,56.25,3
ID_36558394d,25000,5,0,7,1,1,0,1,1,6,7.5,"45.047,00",0,3,49,36,1,"45.689,00",0.25,56.25,3
ID_4e9074581,0,5,0,9,0,1,1,1,1,13,17,1,1,3,81,169,1,1,0.25,289,4
ID_2352d3271,0,5,0,13,0,1,1,1,1,13,17,1,1,3,169,169,1,1,0.25,289,4
ID_672ca7e33,0,5,0,12,0,1,1,1,1,13,17,1,1,3,144,169,1,1,0.25,289,4
ID_71b509f65,0,6,0,6,0,1,0,1,0,6,7.8,"45.658,00",0,7,36,36,0,"15.625,00",6.25E-2,"60.840.004,00",4
ID_75a921742,0,6,0,10,0,1,0,1,0,6,7.8,"45.658,00",0,7,100,36,0,"15.625,00",6.25E-2,"60.840.004,00",4
ID_9f546ef90,0,6,0,11,0,1,0,1,0,6,7.8,"45.658,00",0,7,121,36,0,"15.625,00",6.25E-2,"60.840.004,00",4
ID_3b4f6b69a,0,6,0,6,0,1,0,1,0,6,7.8,"45.658,00",0,7,36,36,0,"15.625,00",6.25E-2,"60.840.004,00",4
ID_d15f083d9,0,6,0,6,0,1,0,1,0,6,7.8,"45.658,00",0,7,36,36,0,"15.625,00",6.25E-2,"60.840.004,00",4
ID_7af4ead20,0,4,0,4,0,0,0,0,0,0,4,1,0,1,16,0,0,1,64,16,3
ID_43466e728,0,5,0,2,0,0,0,0,2,2,4,"13.333.334,00",0,1,4,4,4,"17.777.778.999.999.900,00",1,16,2
ID_0bee20c31,0,5,0,5,0,0,0,0,2,2,4,"13.333.334,00",0,1,25,4,4,"17.777.778.999.999.900,00",1,16,2
ID_5d7c9549b,0,5,0,6,0,0,0,0,2,2,4,"13.333.334,00",0,1,36,4,4,"17.777.778.999.999.900,00",1,16,2
ID_0ce6878df,0,5,0,6,0,0,0,0,2,2,4,"13.333.334,00",0,1,36,4,4,"17.777.778.999.999.900,00",1,16,2
ID_c73d7c2f9,0,5,0,6,1,1,1,1,0,6,6,1,0,2,36,36,0,1,64,36,4
ID_d4e95878f,0,5,0,6,1,1,1,1,0,6,6,1,0,2,36,36,0,1,64,36,4
ID_98aa7986a,0,5,0,12,1,0,0,0,0,6,7,1,0,3,144,36,0,1,0.25,49,4
ID_ee1835f12,0,5,0,3,1,0,0,0,0,6,7,1,0,3,9,36,0,1,0.25,49,4
ID_ee8239c32,0,5,0,6,1,0,0,0,0,6,7,1,0,3,36,36,0,1,0.25,49,4
ID_fb28d48d8,0,5,1,6,1,1,1,1,2,0,13,"13.333.334,00",1,3,36,0,4,"17.777.778.999.999.900,00",1,169,4
ID_598ae4de4,0,5,1,12,1,1,1,1,2,0,13,"13.333.334,00",1,3,144,0,4,"17.777.778.999.999.900,00",1,169,4
ID_065fc2cde,0,5,1,0,1,1,1,1,2,0,13,"13.333.334,00",1,3,0,0,4,"17.777.778.999.999.900,00",1,169,4
ID_ebe18413e,0,5,1,14,1,1,1,1,2,0,13,"13.333.334,00",1,3,196,0,4,"17.777.778.999.999.900,00",1,169,4
ID_dafe65622,40000,1,0,6,0,0,0,1,0,6,6,2,0,2,36,36,0,4,0,36,4
ID_7d92b3a3a,40000,1,0,6,0,0,0,1,0,6,6,2,0,2,36,36,0,4,0,36,4
ID_91349c5de,0,6,1,13,1,1,1,1,1,15,14,0.75,1,3,169,225,1,0.5625,0.25,196,4
ID_7b50252d4,0,6,1,15,1,1,1,1,1,15,14,0.75,1,3,225,225,1,0.5625,0.25,196,4
ID_03ef0d78a,0,6,1,4,1,1,1,1,1,15,14,0.75,1,3,16,225,1,0.5625,0.25,196,4
ID_94ce17fc7,0,3,0,3,0,0,0,0,0,6,6.33,"45.047,00",0,3,9,36,0,"45.689,00",0,"40.111.115.000.000.000,00",4
ID_2164b070a,0,3,0,10,0,0,0,0,0,6,6.33,"45.047,00",0,3,100,36,0,"45.689,00",0,"40.111.115.000.000.000,00",4
ID_07132e35e,0,3,0,6,0,0,0,0,0,6,6.33,"45.047,00",0,3,36,36,0,"45.689,00",0,"40.111.115.000.000.000,00",4
ID_6b82125de,0,5,0,2,0,1,1,1,1,0,8,1,0,2,4,0,1,1,4,64,2
ID_87f6726ac,0,5,0,3,0,1,1,1,1,0,8,1,0,2,9,0,1,1,4,64,2
ID_16ae7b25a,0,5,0,11,0,1,1,1,1,0,8,1,0,2,121,0,1,1,4,64,2
ID_4631efb38,0,5,0,15,1,1,1,1,1,9,10,"13.333.334,00",1,3,225,81,1,"17.777.778.999.999.900,00",0.11111111999999999,100,4
ID_4bd7f33db,0,5,0,9,1,1,1,1,1,9,10,"13.333.334,00",1,3,81,81,1,"17.777.778.999.999.900,00",0.11111111999999999,100,4
ID_501f007c5,0,5,0,6,1,1,1,1,1,9,10,"13.333.334,00",1,3,36,81,1,"17.777.778.999.999.900,00",0.11111111999999999,100,4
ID_d565ec651,0,5,0,9,1,1,1,1,1,9,10,"13.333.334,00",1,3,81,81,1,"17.777.778.999.999.900,00",0.11111111999999999,100,4
ID_2dc830224,0,6,0,4,0,1,1,0,0,6,5,0.5,0,0,16,36,0,0.25,64,25,4
ID_8178e9e3e,0,6,0,6,0,1,1,0,0,6,5,0.5,0,0,36,36,0,0.25,64,25,4
ID_8e5919bc1,0,4,1,4,0,1,1,1,1,6,5,"45.047,00",0,2,16,36,1,"45.689,00",0.25,25,2
ID_4ce5c148d,0,4,1,6,0,1,1,1,1,6,5,"45.047,00",0,2,36,36,1,"45.689,00",0.25,25,2
ID_e24cdb898,0,4,1,0,0,1,1,1,1,6,5,"45.047,00",0,2,0,36,1,"45.689,00",0.25,25,2
ID_35f4dab3c,0,5,1,6,1,1,1,1,1,6,6,1,0,2,36,36,1,1,0.25,36,3
ID_3a0e60d33,0,5,1,3,1,1,1,1,1,6,6,1,0,2,9,36,1,1,0.25,36,3
ID_35f95b8b6,0,5,1,6,1,1,1,1,1,6,6,1,0,2,36,36,1,1,0.25,36,3
ID_333ee2a6a,0,4,0,3,0,1,0,1,0,0,2.5,1,0,1,9,0,0,1,1,"45.809,00",3
ID_bd5342058,0,4,0,2,0,1,0,1,0,0,2.5,1,0,1,4,0,0,1,1,"45.809,00",3
ID_7aba9f353,0,6,0,6,0,1,1,1,0,0,6,1,0,2,36,0,0,1,0.25,36,4
ID_47f710b08,0,6,0,6,0,1,1,1,0,0,6,1,0,2,36,0,0,1,0.25,36,4
ID_302c2f4ea,0,6,0,6,0,1,1,1,0,0,6,1,0,2,36,0,0,1,0.25,36,4
ID_bd339ab12,0,4,0,4,1,1,1,1,0,0,4,0.5,0,0,16,0,0,0.25,64,16,3
ID_6958ece3c,0,4,1,8,0,0,0,0,3,6,11.5,"45.048,00",0,3,64,36,9,"45.809,00","45.689,00",132.25,1
ID_f2ffedb3c,0,4,1,11,0,0,0,0,3,6,11.5,"45.048,00",0,3,121,36,9,"45.809,00","45.689,00",132.25,1
ID_b0ef59571,0,4,1,6,0,0,0,0,3,6,11.5,"45.048,00",0,3,36,36,9,"45.809,00","45.689,00",132.25,2
ID_3072f6fc6,0,4,1,6,0,0,0,0,3,6,11.5,"45.048,00",0,3,36,36,9,"45.809,00","45.689,00",132.25,2
ID_72792f673,0,4,1,0,0,0,0,0,3,6,11.5,"45.048,00",0,3,0,36,9,"45.809,00","45.689,00",132.25,2
ID_f72c8d78a,0,5,0,5,0,1,1,1,3,5,5.5,"16.666.666,00",1,4,25,25,9,"27.777.777,00","45.689,00",30.25,3
ID_63f741532,0,5,0,9,0,1,1,1,3,5,5.5,"16.666.666,00",1,4,81,25,9,"27.777.777,00","45.689,00",30.25,3
ID_a4a123514,0,5,0,5,0,1,1,1,3,5,5.5,"16.666.666,00",1,4,25,25,9,"27.777.777,00","45.689,00",30.25,3
ID_4d2e9d0f3,0,5,0,6,0,1,1,1,3,5,5.5,"16.666.666,00",1,4,36,25,9,"27.777.777,00","45.689,00",30.25,3
ID_d204200b1,0,5,0,9,0,1,1,1,3,5,5.5,"16.666.666,00",1,4,81,25,9,"27.777.777,00","45.689,00",30.25,3
ID_f5805d2af,0,6,0,7,1,1,1,1,2,3,3,"13.333.334,00",0,4,49,9,4,"17.777.778.999.999.900,00",1,9,4
ID_fd34c0614,0,6,0,7,1,1,1,1,2,3,3,"13.333.334,00",0,4,49,9,4,"17.777.778.999.999.900,00",1,9,4
ID_39e445f46,0,6,0,3,1,1,1,1,2,3,3,"13.333.334,00",0,4,9,9,4,"17.777.778.999.999.900,00",1,9,4
ID_ebf194680,0,6,0,3,1,1,1,1,2,3,3,"13.333.334,00",0,4,9,9,4,"17.777.778.999.999.900,00",1,9,4
ID_6e44fb616,0,6,0,12,1,1,1,0,0,6,11.5,1,0,3,144,36,0,1,0,132.25,4
ID_44d030570,0,6,0,6,1,1,1,0,0,6,11.5,1,0,3,36,36,0,1,0,132.25,4
ID_6495b81cd,0,6,0,12,1,1,1,0,0,6,11.5,1,0,3,144,36,0,1,0,132.25,4
ID_d580712f5,0,6,0,16,1,1,1,0,0,6,11.5,1,0,3,256,36,0,1,0,132.25,4
ID_7071c8aa3,0,5,0,11,1,1,1,1,0,11,10.75,"13.333.334,00",1,4,121,121,0,"17.777.778.999.999.900,00",0,"1.155.625,00",4
ID_d6c2eddd7,0,5,0,6,1,1,1,1,0,11,10.75,"13.333.334,00",1,4,36,121,0,"17.777.778.999.999.900,00",0,"1.155.625,00",4
ID_5cb8a2a48,0,5,0,15,1,1,1,1,0,11,10.75,"13.333.334,00",1,4,225,121,0,"17.777.778.999.999.900,00",0,"1.155.625,00",4
ID_620ef409c,0,5,0,11,1,1,1,1,0,11,10.75,"13.333.334,00",1,4,121,121,0,"17.777.778.999.999.900,00",0,"1.155.625,00",4
ID_b4632af04,0,8,1,7,1,1,1,1,2,6,9,"45.048,00",0,4,49,36,4,"45.809,00",0.44444447999999998,81,4
ID_d02019991,0,8,1,6,1,1,1,1,2,6,9,"45.048,00",0,4,36,36,4,"45.809,00",0.44444447999999998,81,4
ID_79ee8f45b,0,8,1,0,1,1,1,1,2,6,9,"45.048,00",0,4,0,36,4,"45.809,00",0.44444447999999998,81,4
ID_9fcc1b331,0,8,1,6,1,1,1,1,2,6,9,"45.048,00",0,4,36,36,4,"45.809,00",0.44444447999999998,81,4
ID_63cc37466,0,8,1,15,1,1,1,1,2,6,9,"45.048,00",0,4,225,36,4,"45.809,00",0.44444447999999998,81,4
ID_00379d6dd,0,4,0,4,0,0,0,0,0,4,5,1,0,1,16,16,0,1,1,25,4
ID_7a2546267,0,4,0,6,0,0,0,0,0,4,5,1,0,1,36,16,0,1,1,25,4
ID_0f8621844,85000,4,1,5,0,0,0,0,3,6,10,"45.048,00",0,2,25,36,9,"45.809,00","45.689,00",100,4
ID_e9b03bea5,85000,4,1,6,0,0,0,0,3,6,10,"45.048,00",0,2,36,36,9,"45.809,00","45.689,00",100,4
ID_de629834a,85000,4,1,7,0,0,0,0,3,6,10,"45.048,00",0,2,49,36,9,"45.809,00","45.689,00",100,4
